3100,Dvorica,0,75
3101,Šavac,0,104
3102,Vošanovac,0,103
3103,Paljane,0,75
3104,Kovanica,0,75
3105,Melnica,0,103
3106,Beranje,0,43
3107,Sirakovo,0,114
3108,Malo Gradište,0,85
3109,Đurakovo,0,114
3110,Biskuplje,0,114
3111,Zatonje,0,114
3112,Češko Selo,0,29
3113,Aljudovo,0,85
3114,Mala Bresnica,0,124
3115,Krupaja,0,131
3116,Mrčkovac,0,92
3117,Donja Kruševica,0,92
3118,Srpce,0,124
3119,Bikinje,0,92
3120,Sladinac,0,92
3121,Požeženo,0,114
3122,Kaluđerovo,0,29
3123,Buvce,0,91
3124,Barje,0,84
3125,Plavce,0,87
3126,Granica,0,87
3127,Grudaš,0,144
3128,Lugare,0,91
3129,Đinđuša,0,87
3130,Melovo,0,84
3131,Slavujevce,0,84
3132,Todorovce,0,84
3133,Donja Bunuša,0,84
3134,Radonjica,0,84
3135,Žabljane,0,84
3136,Donje Vranovce,0,91
3137,Cekavica,0,91
3138,Brest,0,26
3139,Mramorski Potok,0,143
3140,Mekiš,0,70
3141,Mramorsko Brdo,0,26
3142,Rujevica,0,128
3143,Poružnica,0,128
3144,Perutina,0,70
3145,Mužinac,0,128
3146,Prekonozi,0,10
3147,Kruševa Glava,0,121
3148,Kukulovce,0,84
3149,Palikuća,0,84
3150,Brejanovce,0,84
3151,Navalin,0,84
3152,Donja Lokošnica,0,84
3153,Bogoševo,0,120
3154,Dupljane,0,120
3155,Repište,0,120
3156,Dedina Bara,0,84
3157,Velika Biljanica,0,84
3158,Mala Kopašnica,0,84
3159,Oraovica (Kod Crkovnice),0,84
3160,Gornja Kupinovica,0,84
3161,Gare,0,132
3162,Grkinja,0,132
3163,Radenkovac,0,128
3164,Nikolinac,0,128
3165,Mirovo,0,83
3166,Koritnjak,0,150
3167,Rautovo,0,150
3168,Pasjača,0,135
3169,Gornja Studena,0,150
3170,Palilula,0,102
3171,Skrobnica,0,67
3172,Vlaško Polje,0,67
3173,Zubetinac,0,67
3174,Brodica,0,124
3175,Boljevac Selo,0,83
3176,Leskovo,0,146
3177,Dobričevo,0,29
3178,Jablanka,0,107
3179,Boćevica,0,84
3180,Ljutež,0,120
3181,Ličin Dol,0,84
3182,Predejane (Selo),0,84
3183,Donja Lopušnja,0,122
3184,Mrkovica,0,84
3185,Gornja Lopušnja,0,122
3186,Gunjetina,0,122
3187,Ovsinjinac,0,132
3188,Semče,0,132
3189,Bankovci,0,170
3190,Ostrozub,0,170
3191,Bajinci,0,170
3192,Vus,0,170
3193,Jakovljevo,0,122
3194,Tegošnica,0,122
3195,Željevo,0,102
3196,Drajinac,0,102
3197,Leskovik,0,62
3198,Tamnjanica,0,62
3199,Bukurovac,0,62
3200,Beloinje,0,102
3201,Svrljiška Topla,0,67
3202,Stogazovac,0,67
3203,Manjinac,0,67
3204,Koželj,0,67
3205,Vrandol,0,62
3206,Mokra,0,62
3207,Mučibaba,0,67
3208,Debelica,0,67
3209,Crvenje,0,67
3210,Žukovac,0,67
3211,Štitarac,0,67
3212,Berčinovac,0,67
3213,Brestov Dol,0,18
3214,Šljivovik,0,62
3215,Preslap,0,170
3216,Strezimirovci,0,86
3217,Dučevac,0,18
3218,Stol,0,18
3219,Kozja,0,62
3220,Pričevac,0,67
3221,Dejanovac,0,67
3222,Balta Berilovac,0,67
3223,Luka,0,89
3224,Rečka,0,94
3225,Čubra,0,94
3226,Petrovo Selo,0,98
3227,Reka,0,98
3228,Studena,0,18
3229,Preseka,0,18
3230,Jasenov Del,0,18
3231,Janja,0,67
3232,Bačevo,0,141
3233,Pakleštica,0,116
3234,Milutinovac,0,98
3235,Zaostro,0,36
3236,Gornja Koviljača,0,37
3237,Kaluđerovići,0,36
3238,Kasidoli,0,36
3239,Gornje Babine,0,12
3240,Pribojska Goleša,0,36
3241,Berlovine,0,130
3242,Sokolac,0,130
3243,Brnjac,0,37
3244,Šurice,0,37
3245,Jarebice,0,37
3246,Kotroman,0,61
3247,Oraovac,0,12
3248,Čadinje,0,12
3249,Zalug,0,12
3250,Vitasi,0,61
3251,Radenković,0,73
3252,Ravnaja,0,63
3253,Donja Sipulja,0,37
3254,Pomijača,0,37
3255,Skrađani,0,106
3256,Bojić,0,106
3257,Sainovina,0,148
3258,Vizić,0,53
3259,Stara Bingula,0,73
3260,Gornja Rogatica,0,25
3261,Šišatovac,0,73
3262,Štitkovo,0,78
3263,Zastup,0,12
3264,Sedobro,0,12
3265,Krajinoviće,0,45
3266,Milakovići,0,12
3267,Karaula,0,12
3268,Brdo,0,78
3269,Ojkovica,0,78
3270,Kućani,0,78
3271,Rebelj,0,93
3272,Ruda Bukva,0,105
3273,Ćukovine,0,145
3274,Kozarica,0,119
3275,Pejinović,0,119
3276,Žabar,0,106
3277,Rabas,0,93
3278,Kovačice,0,93
3279,Riđake,0,119
3280,Pralja,0,45
3281,Trijebine,0,45
3282,Uvac,0,45
3283,Radoševo,0,16
3284,Zlakusa,0,61
3285,Bioc,0,45
3286,Papiće,0,45
3287,Raždaginja,0,45
3288,Ljepojevići,0,78
3289,Ravna Gora,0,65
3290,Sugubine,0,45
3291,Fijulj,0,45
3292,Katići,0,65
3293,Latvica,0,16
3294,Milićevo Selo,0,133
3295,Brangović,0,93
3296,Ševrljuge,0,105
3297,Radovci,0,133
3298,Mionica,0,105
3299,Batalage,0,145
3300,Vlasanica,0,119
3301,Kršna Glava,0,38
3302,Donji Tovarnik,0,17
3303,Klašnić,0,95
3304,Mršelji,0,133
3305,Tvrdojevac,0,38
3306,Zvizdar,0,38
3307,Bešenovački Prnjavor,0,73
3308,Karajukića Bunari,0,45
3309,Cetanoviće,0,45
3310,Višnjice,0,45
3311,Reževiće,0,140
3312,Međugor,0,45
3313,Točilovo,0,140
3314,Saš,0,140
3315,Gurdijelje,0,140
3316,Bujkoviće,0,140
3317,Čukote,0,140
3318,Šare,0,45
3319,Ljutaje,0,45
3320,Pšanik,0,118
3321,Papratište,0,133
3322,Prilipac,0,133
3323,Leušići,0,88
3324,Veselinovac,0,93
3325,Vrnčani,0,97
3326,Nanomir,0,95
3327,Ruklada,0,38
3328,Brgulice,0,47
3329,Paležnica,0,64
3330,Šušnjar,0,49
3331,Cvetovac,0,49
3332,Severni Kočarnik,0,140
3333,Dobri Dub,0,140
3334,Okose,0,139
3335,Glogovik,0,140
3336,Vučiniće,0,139
3337,Gluhavica,0,140
3338,Doljani,0,139
3339,Koritnik,0,65
3340,Gornji Dubac,0,118
3341,Gornji Crniš,0,140
3342,Piskopovce,0,140
3343,Miščiće,0,139
3344,Boroviće,0,27
3345,Dedevci,0,4
3346,Riđage,0,97
3347,Ručići,0,88
3348,Sinoševići,0,88
3349,Baluga (Trnavska),0,97
3350,Mutanj,0,88
3351,Varnice,0,88
3352,Javor,0,139
3353,Filić,0,33
3354,Banatski Monoštor,0,125
3355,Starčeviće,0,140
3356,Boturovina,0,139
3357,Vojkoviće,0,139
3358,Goričani,0,97
3359,Vrtine,0,27
3360,Smilov Laz,0,139
3361,Kućane,0,27
3362,Drakčići,0,4
3363,Karadak,0,27
3364,Pocesje,0,27
3365,Guriševci,0,69
3366,Nevade,0,88
3367,Pretoke,0,44
3368,Radmilović,0,44
3369,Kopljare,0,15
3370,Kneževac,0,44
3371,Kusovac,0,44
3372,Ugljarevac,0,71
3373,Vojmilovići,0,27
3374,Otroci,0,129
3375,Mali Šenj,0,71
3376,Svetlić,0,69
3377,Donje Jarušice,0,163
3378,Gornji Lipovac,0,79
3379,Pačarađa,0,48
3380,Busenje,0,28
3381,Bozoljin,0,79
3382,Donji Vratari,0,8
3383,Žalica,0,48
3384,Stanjevo,0,8
3385,Pavaštica,0,48
3386,Tuleš,0,8
3387,Adrovac,0,163
3388,Radovanje,0,111
3389,Samokovo,0,48
3390,Ljuša,0,48
3391,Kastrat,0,48
3392,Nabrđe,0,43
3393,Milivojce,0,121
3394,Suharno,0,76
3395,Brnjare,0,76
3396,Donja Trnica,0,147
3397,Slivnica,0,153
3398,Resen,0,77
3399,Dešiška,0,48
3400,Mehane,0,48
3401,Kosmača,0,48
3402,Bogujevac,0,48
3403,Velika Braina,0,160
3404,Varadin,0,160
3405,Trnovi Laz,0,68
3406,Veliko Krušince,0,60
3407,Krežbinac,0,104
3408,Stari Bračin,0,117
3409,Petrilje,0,160
3410,Negosavlje,0,160
3411,Srednji Bučumet,0,160
3412,Ševiš,0,68
3413,Grbavce,0,160
3414,Radinovac,0,91
3415,Lozane,0,87
3416,Zubovac,0,60
3417,Bojince,0,60
3418,Srezovac,0,10
3419,Nova Božurna,0,68
3420,Glavica,0,104
3421,Velika Bresnica,0,124
3422,Vitovnica,0,103
3423,Miljević,0,92
3424,Sena,0,124
3425,Ravnište,0,124
3426,Gagince,0,84
3427,Studenac,0,144
3428,Nova Topola,0,91
3429,Gorina,0,84
3430,Drvodelja,0,84
3431,Uševce,0,121
3432,Gornja Bunuša,0,84
3433,Togočevce,0,91
3434,Gornje Trnjane,0,84
3435,Donji Krupac,0,10
3436,Gumerište,0,121
3437,Gornja Jajina,0,84
3438,Donje Jabukovo,0,120
3439,Zebince,0,120
3440,Nesvrta,0,84
3441,Gornji Bunibrod,0,84
3442,Mala Biljanica,0,84
3443,Jašunja,0,84
3444,Kovačeva Bara,0,84
3445,Piskupovo,0,84
3446,Sopotnica,0,132
3447,Crnatovo,0,122
3448,Kaletinac,0,132
3449,Kosmovac,0,62
3450,Ostatovica,0,18
3451,Lanište,0,62
3452,Krenta,0,67
3453,Draževo,0,62
3454,Okolište,0,102
3455,Jakovac,0,67
3456,Crvena Jabuka,0,18
3457,Raljin,0,18
3458,Petruša,0,67
3459,Kijevac,0,18
3460,Tatrasnica,0,67
3461,Repušnica,0,67
3462,Čokonjar,0,100
3463,Banski Dol,0,141
3464,Gradinje,0,141
3465,Kladušnica,0,98
3466,Budišić,0,112
3467,Planina,0,63
3468,Kašice,0,12
3469,Dušmanići,0,12
3470,Izbičanj,0,12
3471,Tornik,0,130
3472,Desić,0,106
3473,Grušić,0,106
3474,Galović,0,145
3475,Maovi,0,106
3476,Srednji Salaš,0,25
3477,Balići,0,12
3478,Mušvete,0,148
3479,Rovni,0,93
3480,Goševo,0,45
3481,Trudovo,0,78
3482,Željine,0,148
3483,Boljare,0,45
3484,Bjeluša,0,16
3485,Boguti,0,45
3486,Mratišić,0,95
3487,Mrčić,0,93
3488,Mađer,0,133
3489,Sanković,0,95
3490,Obornjača,0,1
3491,Kijevci,0,45
3492,Rastenoviće,0,45
3493,Kamešnica,0,45
3494,Kokošiće,0,45
3495,Raspoganče,0,45
3496,Rovine,0,65
3497,Turica,0,118
3498,Struganik,0,95
3499,Gunjica,0,95
3500,Srezojevci,0,88
3501,Dajići,0,65
3502,Tenkovo,0,139
3503,Rast,0,139
3504,Zapadni Mojstir,0,140
3505,Kovačevo,0,139
3506,Polokce,0,139
3507,Burovo,0,49
3508,Arnajevo,0,40
3509,Davidovica,0,88
3510,Rabe,0,33
3511,Strumce,0,140
3512,Cokoviće,0,139
3513,Milatkoviće,0,27
3514,Zasad,0,4
3515,Lopužnje,0,139
3516,Polumir,0,4
3517,Rudnjak,0,4
3518,Vojkovci,0,69
3519,Bečevica,0,44
3520,Predole,0,4
3521,Boranci,0,79
3522,Radmanovo,0,79
3523,Grad,0,79
3524,Šljivica,0,72
3525,Magovo,0,48
3526,Komarane,0,72
3527,Mirnica,0,48
3528,Vražogrnci,0,8
3529,Dabinovac,0,48
3530,Šogolj,0,60
3531,Deonica,0,20
3532,Rajkinac,0,20
3533,Gornje Žapsko,0,121
3534,Barelić,0,121
3535,Korbul,0,153
3536,Surlica,0,147
3537,Crna Reka,0,147
3538,Žeravino,0,77
3539,Zebica,0,48
3540,Grabovnica,0,48
3541,Bivolje,0,60
3542,Donje Konjuvce,0,87
3543,Balinovac,0,68
3544,Pankovo,0,103
3545,Makvište,0,113
3546,Snegotin,0,92
3547,Konjino,0,91
3548,Stublina,0,10
3549,Beliševo,0,120
3550,Grajevce,0,84
3551,Donji Barbeš,0,132
3552,Tegovište,0,120
3553,Jastrebac,0,120
3554,Radmirovac,0,102
3555,Kopitarce,0,120
3556,Malo Bonjince,0,18
3557,Ravni Do,0,150
3558,Crnoljevica,0,102
3559,Bučum,0,102
3560,Manojlica,0,102
3561,Gornje Gare,0,170
3562,Kandalica,0,67
3563,Balinac,0,67
3564,Bela,0,116
3565,Mijani,0,12
3566,Gradojević,0,145
3567,Visočka,0,45
3568,Koprivna,0,12
3569,Božov Potok,0,45
3570,Gornje Lopiže,0,45
3571,Buđevo,0,45
3572,Čedovo,0,45
3573,Dunišiće,0,45
3574,Belić,0,93
3575,Rosići,0,105
3576,Pavlovci,0,101
3577,Vrapci,0,45
3578,Velika Marišta,0,95
3579,Teočin,0,88
3580,Biohane,0,140
3581,Batrage,0,140
3582,Dramiće,0,139
3583,Stanča,0,4
3584,Savovo,0,4
3585,Zamčanje,0,4
3586,Rašković,0,44
3587,Zakuta,0,4
3588,Paljevštica,0,79
3589,Trećak,0,48
3590,Ljutova,0,48
3591,Venčac,0,8
3592,Vasiljevac,0,48
3593,Jošanički Prnjavor,0,20
3594,Potporanj,0,107
3595,Vrban,0,76
3596,Košarno,0,76
3597,Kopanjane,0,121
3598,Šumata Trnica,0,147
3599,Mezdraja,0,147
3600,Nastavce,0,121
3601,Donje Punuševce,0,121
3602,Đerekarce,0,147
3603,Sekirača,0,48
3604,Đulekare,0,160
3605,Gurgutovo,0,160
3606,Ivankovac,0,75
3607,Medveđica,0,131
3608,Sisevac,0,104
3609,Mijakovce,0,121
3610,Veliko Vojlovce,0,91
3611,Kaštavar,0,84
3612,Urmanica,0,121
3613,Donja Slatina,0,84
3614,Urvič,0,120
3615,Merdželat,0,102
3616,Kozilo,0,122
3617,Čuka,0,170
3618,Berduj,0,18
3619,Donja Glama,0,62
3620,Sinjac,0,62
3621,Amajić,0,112
3622,Bogoštica,0,63
3623,Gojakovići,0,12
3624,Borišiće,0,45
3625,Gornje Trudovo,0,78
3626,Poda,0,45
3627,Kalipolje,0,45
3628,Aliveroviće,0,45
3629,Markova Crkva,0,82
3630,Dulebe,0,140
3631,Mitrova,0,140
3632,Vidovo,0,139
3633,Reljinci,0,88
3634,Dražiniće,0,4
3635,Kamenjani,0,4
3636,Gostiradiće,0,27
3637,Meljanica,0,4
3638,Kneževo,0,79
3639,Trmka,0,48
3640,Sebrat,0,76
3641,Gornja Otulja,0,121
3642,Rusce,0,121
3643,Trubarevo,0,167
3644,Donja Lapaštica,0,160
3645,Gornje Konjuvce,0,87
3646,Ljupten,0,10
3647,Gornja Lokošnica,0,84
3648,Mečji Do,0,102
3649,Koraćevac,0,84
3650,Vilje Kolo,0,84
3651,Lebet,0,120
3652,Inovo,0,67
3653,Stanjinac,0,67
3654,Bujić,0,168
3655,Vlaščić,0,93
3656,Mašoviće,0,45
3657,Zobnatica,0,25
3658,Grgetek,0,127
3659,Krnja Jela,0,45
3660,Dragojloviće,0,45
3661,Rtari,0,118
3662,Dunavac,0,179
3663,Dragočevo,0,139
3664,Pilareta,0,139
3665,Maglič,0,4
3666,Gokčanica,0,4
3667,Pretina,0,76
3668,Vogance,0,76
3669,Gavez,0,60
3670,Zeletovo,0,87
3671,Crcavac,0,84
3672,Muškovina,0,12
3673,Donje Goračiće,0,45
3674,Svračkovo,0,133
3675,Jevik,0,45
3676,Otanj,0,133
3677,Raškoviće,0,45
3678,Brajići,0,88
3679,Vranići,0,97
3680,Dolac,0,4
3681,Čokotar,0,79
3682,Tačevac,0,48
3683,Matarova,0,48
3684,Cerevajka,0,168
3685,Maričiće,0,48
3686,Rlica,0,60
3687,Stara Banja,0,160
3688,Mijovce,0,121
3689,Zahumsko,0,45
3690,Breza,0,45
3691,Kalenićki Prnjavor,0,72
3692,Iričići,0,79
3693,Gornji Vratari,0,8
3694,Pretrkovac,0,117
3695,Gornja Slatina,0,84
3696,Rtanj,0,83
3697,Aldina Reka,0,67
3698,Milošev Do,0,12
3699,Međani,0,12
3700,Crčevo,0,45
3701,Đakovo,0,4
3702,Lisina,0,27
3703,Panjevac,0,8
3704,Donji Račnik,0,20
3705,Kupinince,0,121
3706,Goločevac,0,147
3707,Sinji Vir,0,104
3708,Dragobužde,0,121
3709,Zloćudovo,0,84
3710,Krpejce,0,84
3711,Mrčkovina,0,12
3712,Lijeva Reka,0,45
3713,Gornji Banjani,0,88
3714,Gorovič,0,69
3715,Sebevranje,0,153
3716,Masurovac,0,18
3717,Kučin,0,12
3718,Milići,0,45
3719,Ratkovac,0,82
3720,Vršački Ritovi,0,107
3721,Kurbalija,0,168
3722,Skradnik,0,45
3723,Goluban,0,45
3724,Đerađ,0,118
3725,Ilince,0,168
3726,Gornovac,0,147
3727,Prekorađa,0,48
3728,Malo Krušince,0,60
3729,Zorovac,0,87
3730,Kruševo,0,12
3731,Žuče,0,140
3732,Miliće,0,4
3733,Stanuloviće,0,79
3734,Srndalje,0,60
3735,Binovce,0,86
3736,Parada,0,48
3737,Rajčevce,0,147
3738,Tabanovići,0,133
3739,Sokolići,0,97
3740,Bojanići,0,4
3741,Leva Reka,0,153
3742,Čamurlija,0,134
3743,Masurica,0,86
3744,Vojinovac,0,163
3745,Kunice,0,93
3746,Tolišnica,0,4
3747,Bagačiće,0,45
3748,Ranatovce,0,168
3749,Drtevci,0,79
3750,Telovac,0,62
3751,Potkrš,0,12
3752,Tikva,0,78
3753,Čipalje,0,45
3754,Vrh,0,4
3755,Koznik,0,45
3756,Donja Otulja,0,121
3757,Dulan,0,121
3758,Gojmanovac,0,102
3759,Bagremovo,0,25
3760,Selova,0,48
3761,Radunje,0,79
3762,Gubavce,0,160
3763,Blato,0,45
3764,Rucka,0,110
3765,Milavac,0,64
3766,Todorin Do,0,95
3767,Dejance,0,147
3768,Klinovac,0,76
3769,Oslare,0,76
3770,Plužac,0,152
3771,Lučane,0,76
3772,Draga,0,140
3773,Ovčinja,0,23
3774,Lisa,0,65
3775,Jakalj,0,23
3776,Metriš,0,100
3777,Pilica,0,23
3778,Zaovine,0,23
3779,Beserovina,0,23
3780,Jagoštica,0,23
3781,Metković,0,22
3782,Crvica,0,23
3783,Dub,0,23
3784,Naboje,0,140
3785,Prilike,0,65
3786,Devići,0,65
3787,Sitniče,0,139
3788,Plešin,0,27
3789,Crna Glava,0,27
3790,Šošiće,0,79
3791,Bogdanje,0,108
3792,Tobolac,0,108
3793,Lukar,0,20
3794,Žbevac,0,76
3795,Preobraženje,0,121
3796,Prekadin,0,68
3797,Kožince,0,68
3798,Gubetin,0,68
3799,Berilje,0,68
3800,Zlatovo,0,113
3801,Jelovac,0,113
3802,Suvojnica,0,86
3803,Alakince,0,86
3804,Donje Krnjino,0,18
3805,Vlasi,0,116
3806,Konjska Reka,0,23
3807,Zaugline,0,23
3808,Badanj,0,27
3809,Sočice,0,36
3810,Plašće,0,36
3811,Zabrnjica,0,36
3812,Zagradina,0,36
3813,Crnugovići,0,36
3814,Sjeverin,0,36
3815,Živinice,0,36
3816,Hercegovačka Goleša,0,36
3817,Pepelj,0,23
3818,Mažići,0,36
3819,Bastav,0,152
3820,Gunjaci,0,152
3821,Konjic,0,152
3822,Jugovići,0,37
3823,Dragodol,0,152
3824,Lopatanj,0,152
3825,Ostružanj,0,152
3826,Gvozdac,0,23
3827,Sijerač,0,23
3828,Gornje Crniljevo,0,152
3829,Gornji Tavankut,0,24
3830,Oštra Stijena,0,12
3831,Biskupići,0,12
3832,Draksin,0,23
3833,Kujavica,0,119
3834,Ušak,0,45
3835,Donji Petrovci,0,101
3836,Braćak,0,140
3837,Leskova,0,140
3838,Javorska Ravna Gora,0,65
3839,Sivčina,0,65
3840,Detane,0,140
3841,Radaljevo,0,65
3842,Veskoviće,0,45
3843,Medovine,0,65
3844,Kosovica,0,65
3845,Ramoševo,0,140
3846,Melaje,0,140
3847,Arapoviće,0,140
3848,Gleđica,0,65
3849,Muhovo,0,139
3850,Mana,0,65
3851,Godovo,0,140
3852,Morani,0,140
3853,Velje Polje,0,140
3854,Južni Kočarnik,0,140
3855,Potreb,0,140
3856,Noćaje,0,140
3857,Žirče,0,140
3858,Raduhovce,0,140
3859,Osonica,0,65
3860,Vrmbaje,0,65
3861,Pustovlah,0,139
3862,Ćulije,0,140
3863,Rajčinovićka Trnava,0,139
3864,Oraše,0,140
3865,Kožlje,0,139
3866,Čašić Dolac,0,139
3867,Lukocrevo,0,139
3868,Sebečevo,0,139
3869,Jezgroviće,0,140
3870,Lukarsko Goševo,0,139
3871,Vranovina,0,139
3872,Aluloviće,0,139
3873,Rajkoviće,0,139
3874,Prćenova,0,139
3875,Vitkoviće,0,139
3876,Hotkovo,0,139
3877,Požežina,0,139
3878,Brvenica,0,27
3879,Vučja Lokva,0,139
3880,Gnjilica,0,27
3881,Pavlica,0,27
3882,Kaznoviće,0,27
3883,Piskanja,0,27
3884,Žutice,0,27
3885,Biljanovac,0,27
3886,Kremiće,0,27
3887,Beljevac,0,109
3888,Semeteš,0,27
3889,Živkovac,0,151
3890,Putnikovo,0,138
3891,Starci,0,8
3892,Donji Dubič,0,108
3893,Gornji Ribnik,0,108
3894,Tržac,0,8
3895,Donji Ribnik,0,108
3896,Riljac,0,108
3897,Mala Drenova,0,108
3898,Poljna,0,108
3899,Bogalinac,0,72
3900,Gornja Omašnica,0,108
3901,Brajnovac,0,72
3902,Gornje Grgure,0,42
3903,Bresno Polje,0,108
3904,Muzaće,0,42
3905,Rašica,0,42
3906,Kaševar,0,42
3907,Prebreza,0,42
3908,Donje Grgure,0,42
3909,Đurevac,0,42
3910,Čungula,0,42
3911,Sveta Petka,0,76
3912,Sefer,0,168
3913,Norča,0,168
3914,Miratovac,0,168
3915,Donja Šušaja,0,168
3916,Žujince,0,168
3917,Slavujevac,0,168
3918,Crnotince,0,168
3919,Bukarevac,0,168
3920,Mali Trnovac,0,76
3921,Božinjevac,0,76
3922,Lopardince,0,76
3923,Pribovce,0,76
3924,Ravno Bučje,0,76
3925,Lukarce,0,76
3926,Spančevac,0,76
3927,Krševica,0,76
3928,Sejace,0,76
3929,Gornje Trebešinje,0,121
3930,Barbace,0,147
3931,Prekašnica,0,68
3932,Gornja Bejašnica,0,68
3933,Donja Bejašnica,0,68
3934,Gornji Statovac,0,68
3935,Alabana,0,42
3936,Rgaje,0,68
3937,Pestiš,0,68
3938,Međuhana,0,42
3939,Šiljomana,0,42
3940,Mala Draguša,0,42
3941,Pretežana,0,42
3942,Gornja Jošanica,0,42
3943,Donja Draguša,0,42
3944,Donja Jošanica,0,42
3945,Donja Bresnica,0,68
3946,Gojinovac,0,68
3947,Kondželj,0,68
3948,Belogoš,0,68
3949,Maletina,0,117
3950,Donji Statovac,0,68
3951,Mrljak,0,68
3952,Bublica,0,68
3953,Reljinac,0,68
3954,Jugovac,0,68
3955,Gornje Kordince,0,68
3956,Donje Kordince,0,68
3957,Šurić,0,10
3958,Golešnica,0,10
3959,Trućevac,0,113
3960,Židilje,0,113
3961,Sladaja,0,113
3962,Strmosten,0,113
3963,Žitkovica,0,92
3964,Ponikve,0,92
3965,Obilić,0,87
3966,Zarbince,0,76
3967,Roždace,0,121
3968,Malo Vojlovce,0,91
3969,Donje Trnjane,0,84
3970,Prilepac,0,122
3971,Ladovica,0,122
3972,Batulovce,0,122
3973,Konopnica,0,122
3974,Skrapež,0,122
3975,Blagojev Kamen,0,124
3976,Rđavica,0,86
3977,Gornja Koznica,0,86
3978,Dadince,0,122
3979,Donja Lomnica,0,122
3980,Sredor,0,122
3981,Gornja Lomnica,0,122
3982,Šebet,0,132
3983,Ruplje,0,170
3984,Vučadelce,0,86
3985,Donji Dejan,0,122
3986,Borin Do,0,122
3987,Gornji Prisjan,0,122
3988,Aleksine,0,122
3989,Drečinovac,0,67
3990,Lepena,0,67
3991,Potrkanje,0,67
3992,Kostroševci,0,86
3993,Drajinci,0,86
3994,Suhi Dol,0,86
3995,Mali Suvodol,0,116
3996,Veliki Suvodol,0,116
3997,Staro Korito,0,67
3998,Selačka,0,100
3999,Drvnik,0,67
4000,Vranište,0,116
4001,Držina,0,116
4002,Papratna,0,67
4003,Gabrovnica,0,67
4004,Ragodeš,0,116
4005,Šugrin,0,116
4006,Staničenje,0,116
4007,Mirkovci,0,116
4008,Trnavac,0,100
4009,Kamik,0,116
4010,Šipikovo,0,100
4011,Rasnica,0,116
4012,Prisjan,0,116
4013,Petačinci,0,141
4014,Trnski Odorovci,0,141
4015,Iskrovci,0,141
4016,Jalbotina,0,116
4017,Velika Lukanja,0,116
4018,Skrvenica,0,141
4019,Peterlaš,0,141
4020,Radejna,0,141
4021,Visočki Odorovci,0,141
4022,Slavinja,0,116
4023,Mojinci,0,141
4024,Brebevnica,0,141
4025,Vlkovija,0,141
4026,Senokos,0,141
4027,Gornji Krivodol,0,141
4028,Batkovići,0,36
4029,Pribojske Čelice,0,36
4030,Smiljevac,0,65
4031,Vasiljevići,0,65
4032,Opaljenik,0,65
4033,Liso Polje,0,38
4034,Plenibabe,0,140
4035,Dobrinje,0,140
4036,Gračane,0,139
4037,Pokrvenik,0,140
4038,Orlje,0,140
4039,Istočni Mojstir,0,140
4040,Izrok,0,140
4041,Kosuriće,0,139
4042,Leča,0,139
4043,Biniće,0,27
4044,Zarevo,0,27
4045,Zlatare,0,139
4046,Pasji Potok,0,139
4047,Negotinac,0,139
4048,Orahovo,0,27
4049,Ugljarevo,0,108
4050,Kočine,0,79
4051,Loboder,0,108
4052,Rajinac,0,108
4053,Donja Crnišava,0,108
4054,Končulj,0,76
4055,Depce,0,168
4056,Mađare,0,168
4057,Negovac,0,76
4058,Žuželjica,0,76
4059,Tesovište,0,121
4060,Srednji Statovac,0,68
4061,Jovine Livade,0,68
4062,Đurovac,0,68
4063,Zoljevo,0,84
4064,Pirkovac,0,102
4065,Božinovac,0,67
4066,Bacijevce,0,86
4067,Donje Gare,0,122
4068,Donja Sokolovica,0,67
4069,Dobroviš,0,122
4070,Mala Jasikova,0,100
4071,Cerev Del,0,116
4072,Dragovita,0,141
4073,Zaskovci,0,116
4074,Činiglavci,0,116
4075,Gornja Nevlja,0,141
4076,Jelovica,0,116
4077,Boljev Dol,0,141
4078,Gornji Stranjani,0,12
4079,Kovilje,0,65
4080,Erčege,0,65
4081,Guceviće,0,140
4082,Koniče,0,140
4083,Bregovi,0,140
4084,Nadumce,0,140
4085,Čmanjke,0,140
4086,Podlokanj,0,33
4087,Grubetiće,0,139
4088,Jova,0,139
4089,Tiodže,0,27
4090,Gornji Dubič,0,108
4091,Kutlovac,0,42
4092,Ljanik,0,168
4093,Arbanaška,0,68
4094,Brežani,0,42
4095,Šišmanovac,0,68
4096,Dobrotić,0,68
4097,Mačina,0,68
4098,Javorje,0,122
4099,Gornja Sokolovica,0,67
4100,Budoželja,0,65
4101,Bovanj,0,140
4102,Vever,0,139
4103,Stradovo,0,139
4104,Pusta Tušimlja,0,139
4105,Batnjik,0,139
4106,Pajsak,0,108
4107,Laudonovac,0,46
4108,Čar,0,76
4109,Vidovača,0,68
4110,Kostenica,0,68
4111,Kalabovce,0,86
4112,Ostrc,0,122
4113,Vidovac,0,67
4114,Kanjevina,0,45
4115,Brniševo,0,140
4116,Skukovo,0,139
4117,Plavkovo,0,27
4118,Stanevce,0,168
4119,Pečeno,0,168
4120,Gornja Šušaja,0,168
4121,Struganica,0,121
4122,Bukoloram,0,68
4123,Vlasina Rid,0,86
4124,Basara,0,116
4125,Milojkovac,0,116
4126,Devreč,0,140
4127,Drežnica,0,76
4128,Đušnica,0,68
4129,Stari Đurovac,0,68
4130,Balčak,0,68
4131,Strajiniće,0,45
4132,Šipče,0,140
4133,Špiljani,0,140
4134,Orlovac,0,48
4135,Grapa,0,141
